tenpo sike pi lete lili ali la	1
tenpo sike pi lete lili pini la	1
tenpo kama pi lete lili la	1
tenpo seli lili la	1
tenpo mi pi jan lili la	1
tenpo pi suli mute la	1
tenpo suno kama nanpa tu la	1
tenpo open pali la	1
tenpo tu wan sin la	1
tenpo telo ni la	1
tenpo ni pi telo sewi la	1
tenpo <prp> ali la	1
tenpo pi pali mi la	1
tenpo nanpa mute mute mute mute tu wan la	1
tenpo pi lon mi la	1
tenpo pini kin la	1
tenpo suno pi wan mi la	1
tenpo suli li tawa la	1
tenpo pi tawa anpa pi suno la	1
tenpo open pi telo tan sewi la	1
tenpo sike nanpa <num> la	1
tenpo kama pini la	1
tenpo nanpa luka luka pi sike suno ali la	1
tenpo sin mute la	1
tenpo ali pini la	1
tenpo suno pona la	1
tenpo pi jan wawa e sijelo pi pona lukin la	1
tenpo sike pini pi tu wan la	1
tenpo pi telo sewi la	1
tenpo lili ni la	1
tenpo ali ona la	1
tenpo suli mute li lon la	1
tenpo wawa li kama pakala la	1
tenpo li kama ike tawa sina la	1
tenpo mun pi luka wan la	1
tenpo suno nanpa tu la	1
tenpo kin la	1
tenpo ni taso la	1
tenpo suno lili la	1
tenpo awen kin la	1
tenpo suli li seli la	1
tenpo sike ali pi jan <prp> la	1
tenpo suno pi open mute la	1
tenpo anu la	1
tenpo ni ala la	1
tenpo pi kama sona la	1
tenpo pi lape sina la	1
tenpo pimeja suli la	1
tenpo kepeken tan nimi ni la	1
tenpo pini pi jan lili la	1
tenpo mute li kama weka la	1
tenpo pona li kama tawa sina la	1
tenpo seli li kama la	1
tenpo lete li kama la	1
tenpo pini suno pi tu wan la	1
tenpo suli ni la	1
tenpo suli pi ken tan ona la	1
tenpo musi ona la	1
tenpo sike pini pi nanpa luka luka la	1
tenpo wawa pi lili mute la	1
tenpo suno pini pi tu wan la	1
tenpo suno ali pi nanpa luka tu la	1
tenpo lon ni la	1
tenpo ilo ali la	1
tenpo suno pini ni pi nanpa wan la	1
tenpo monsi e moku la	1
tenpo awen ni la	1
tenpo suno musi la	1
tenpo sin kama ala la	1
tenpo suno pini mute la	1
tenpo sike pini pi luka luka la	1
tenpo pi kasi moku <prp> la	1
tenpo lili wawa la	1
tenpo suno pi nanpa tu wan la	1
tenpo kama sin ala la	1
tenpo mani li mute ike ni la	1
tenpo pimeja li kama la	1
tenpo suno pi nimi mun la	1
tenpo suno <prp> la	1
tenpo suli pi nanpa luka luka la	1
tenpo open pimeja ali la	1
tenpo suno mute nanpa wan la	1
tenpo suno pali wan la	1
tenpo pi suli ike la	1
tenpo li kama suli la	1
tenpo pi tawa kulupu la	1
tenpo pimeja suli pini la	1
tenpo li pini pi mute ike la	1
tenpo sike jan li mute ike la	1
tenpo ni li weka la	1
tenpo ala anu seme la	1
tenpo ilo pi nanpa <num> la	1
tenpo ilo tu wan en mute la	1
tenpo weka la	1
tenpo ilo luka wan la	1
tenpo sike wan pini la	1
tenpo suno ni li pini ala la	1
tenpo suno luka tu la	1
tenpo sin ali la	1
tenpo suno kama pi nanpa luka tu la	1
tenpo suli lili la	1
tenpo li tawa lili la	1
tenpo suli ike la	1
tenpo monsi pi pakala ona la	1
tenpo li anpa e sina la	1
tenpo li kama anpa e sina la	1
tenpo seme en nasin seme la	1
tenpo suno ni ala la	1
tenpo sin seme la	1
tenpo suno ike la	1
tenpo pini li awen la	1
tenpo suno kama mi la	1
tenpo ni anu ala la	1
tenpo pimeja en kon walo la	1
tenpo li anpa e mi la	1
tenpo pini li pona la	1
tenpo suno open li lon sin mute la	1
tenpo pi nanpa tu wan la	1
tenpo lili li weka la	1
tenpo monsi li lon la	1
tenpo ilo tu tu la	1
tenpo wawa e len ona la	1
tenpo lon ali pi jan <prp> la	1
tenpo esun li ike la	1
tenpo pi lili mute la	1
tenpo suno pini pi nanpa luka tu la	1
tenpo pimeja ni li mun pi sike ali la	1
tenpo suno kama tu la	1
tenpo ilo pini wan la	1
tenpo sike pi nanpa <num> la	1
tenpo mute wawa la	1
tenpo ona pi tomo sona la	1
tenpo pimeja insa la	1
tenpo suno pi nanpa tu la	1
tenpo ali kin la	1
tenpo li kama wawa ala la	1
tenpo suno kama pi nanpa luka la	1
tenpo ilo pi luka luka tu la	1
tenpo lon ona la	1
tenpo pi jan <prp> la	1
tenpo wawa anu seme la	1
tenpo sike pini mute la	1
tenpo lon sina ali la	1
tenpo suno pi luka tu wan la	1
tenpo ilo pi luka tu tu la	1
tenpo ilo ijo pi tu tu la	1
tenpo suno pi nanpa tu en wan la	1
tenpo suno pi luka tu ni la	1
tenpo musi pini la	1
tenpo sike pini ali la	1
tenpo seli pini la	1
tenpo mun pi nanpa luka luka la	1
tenpo mun pi nanpa luka tu la	1
tenpo suno kama pi nanpa wan la	1
tenpo li kama weka la	1
tenpo sike suli li anpa la	1
tenpo open seme la	1
tenpo pimeja open ali ni la	1
tenpo suno sewi la	1
tenpo suno pimeja ni la	1
tenpo suno pini wan la	1
tenpo pi mute ala la	1
tenpo pimeja sin ali la	1
tenpo suno sike luka la	1
tenpo pi utala suli pi nanpa tu la	1
tenpo pi sina lon pakala la	1
tenpo seli pini ali la	1
tenpo pimeja open li kama la	1
tenpo pali la	1
tenpo mun <prp> la	1
tenpo suno nanpa luka tu wan la	1
tenpo seli pini ni la	1
tenpo lon ma ni la	1
tenpo pini ijo la	1
tenpo ali pi pini moku la	1
tenpo open ni la	1
tenpo pi ilo nanpa la	1
tenpo ilo lili luka luka luka tu wan la	1
tenpo kama poka li kama lon supa pi pali musi la	1
tenpo pi mi kama sona lon toki <prp> la	1
tenpo suno open wan la	1
tenpo seli kama ni la	1
tenpo sike seme la	1
tenpo sike suli la	1
tenpo mun pini ni pi luka wan la	1
tenpo suno open kama ni la	1
tenpo suno open kama la	1
tenpo lon ona ali la	1
tenpo nanpa mute la	1
tenpo suno pi mute lili li pini la	1
tenpo ilo li nanpa pi luka luka wan la	1
tenpo suli ilo wan li pini la	1
tenpo mute ilo luka la	1
tenpo pimeja kama ni la	1
tenpo mute seme en mute seme la	1
tenpo suno li lete la	1
tenpo lon ali la	1
tenpo suno kama ni pi nanpa luka tu la	1
tenpo suno li suli la	1
tenpo seli mute la	1
tenpo suno open ante la	1
tenpo suli li kama moli la	1
tenpo ilo suli pi tu wan la	1
tenpo monsi ike tan ijo la	1
tenpo suno pi kama pini la	1
tenpo ilo kama pi luka tu tu la	1
tenpo suno ali pi luka tu la	1
tenpo ilo pi nanpa luka la	1
tenpo ilo suli wan la	1
tenpo pi mi weka la	1
tenpo sike suli pini ni la	1
tenpo suno open ali ni la	1
tenpo suno open li kama la	1
tenpo ali lili la	1
tenpo pimeja wan la	1
tenpo sama mute la	1
tenpo suno sama la	1
tenpo ali pi suno kama la	1
tenpo suno kama ali la	1
tenpo suno open ni ali la	1
tenpo monsi pi mute ike la	1
tenpo pimeja nanpa pi luka luka tu la	1
tenpo pini mi la	1
tenpo <prp> monsi pi luka luka la	1
tenpo ilo luka la	1
tenpo suli ilo wan la	1
tenpo li kama ike tawa mi la	1
tenpo mute kin la	1
tenpo suno insa ali ni la	1
tenpo suno open pini ni la	1
tenpo suli tu la	1
tenpo suli pi luka luka tu wan la	1
tenpo li lili la	1
tenpo mun pi tu wan la	1
tenpo ilo nanpa pi luka luka wan la	1
tenpo lon suli la	1
tenpo suli <num> la	1
tenpo suli mi la	1
tenpo lon la	1
tenpo suli kama ni la	1
tenpo suli ilo pi luka wan la	1
tenpo mute wan li weka la	1
tenpo ilo nanpa pi luka wan la	1
tenpo suno pi nanpa luka wan la	1
tenpo musi li pini la	1
tenpo pimeja suli ni la	1
tenpo seli ni li lon la	1
tenpo pi mute ike la	1
tenpo nanpa pi luka tu wan la	1
tenpo musi pi mute en mute la	1
tenpo nanpa pi luka luka tu la	1
tenpo wawa lili pi mute sin la	1
tenpo pimeja kin la	1
tenpo ni li pini la	1
tenpo suno pi esun ala la	1
tenpo ni li pona la	1
tenpo pi ike mute la	1
tenpo pini seme pi sin nanpa wan la	1
tenpo kama lili a la	1
tenpo mun la	1
tenpo suno <prp> pini la	1
tenpo nanpa pini la	1
tenpo insa la	1
tenpo pi nanpa tu la	1
tenpo pi nanpa seme la	1
tenpo suno li kama pini la	1
tenpo sike lete li lon ma <prp> la	1
tenpo sike seli li lon ma <prp> la	1
tenpo sike pi seli lili li lon ma <prp> la	1
tenpo sike pi lete lili li lon ma <prp> la	1
tenpo kama suli ala la	1
tenpo sike seli la	1
